Address,C.O,MahMorajeh,Fasl,Jens,Sen,Savad,Tahsil.Mikonad,Madrak,Faaliat,Zanashoi,tedad.a,n.t.m,t.o,s.z,n.e,m.o.b,oto,mo,do,radio,zabt,tv.s,tv.r,video,pc,mobile,freeizer,yakhchal,yakhchal.f,gaz,jaro.b,m.lebas,charkh.kh,panke,cooler.a,cooler.g,m.zarf,microfer,ab.l,bargh,gaz.l,tel,internet,hamam,ashpazkhane,cooler.a.s,broodat.m,hararat.m,package,cooler.g.s,fazelab,sookht.p,sookht.g,sookht.ab,Hazine_Behdashti,Hazine_Ertebatat,Hazine_Ghazayeamade,Hazine_Hamlonaghl,Hazine_kalavakhadamat,Hazine_Khorakivadokhani,Hazine_lavazemkhanegi,Rahn,Hazine_Maskan,Hazine_Noshidani,Hazine_Pushak,Hazine_Tafrihat,Daramad_Yarane,Daramad_Azad,Daramad_Motefaraghe,Daramad_Mozd_Month,Daramad_Mozd_Year
11301159014,13,10,3,1,57,1,2,5,3,1,4,1,4,100,3,1,1,1,,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,500000,500000,2000000,1300000,660000,5321000,1150000,0,3600000,,,,21840000,,286000000,,
11301159017,13,10,3,1,45,1,2,1,1,1,2,1,4,100,3,1,1,,,,,,1,,,1,1,1,,1,1,,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,240000,,1200000,270000,12350000,660000,0,4090000,60000,,,10920000,50000000,,,
11301159102,13,1,4,1,50,1,2,4,3,1,5,1,6,140,3,1,1,,,,,,1,,1,1,,,1,1,1,1,,1,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,800000,,1250000,1770000,19286000,1550000,0,4490000,,6200000,,27300000,,370000000,,
11301159105,13,1,4,1,35,1,2,1,1,1,4,1,4,100,1,,,1,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,910000,450000,250000,350000,500000,6165000,250000,0,4000000,,380000,,21840000,,70000000,6000000,100000000
11301159108,13,1,4,1,31,1,2,4,1,1,3,3,3,70,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,320000,,120000,560000,5475000,260000,0,2970000,,8150000,,16380000,200000000,,,
11301159111,13,1,4,2,65,2,,,3,2,1,1,5,100,3,1,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,,,1000000,,2311000,,0,3200000,,,,5460000,,45000000,,
11301159114,13,1,4,1,50,1,2,4,1,1,2,1,4,120,1,,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,860000,250000,,500000,,8335000,60000,0,4200000,,500000,,21840000,240000000,,,
11301159117,13,1,4,1,32,1,2,4,1,1,2,3,5,100,3,1,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,,,1,1,,,,,,1,4,14,24,850000,930000,200000,800000,850000,19368000,920000,100000000,7080000,120000,3800000,,10920000,,,30000000,320000000
11301159202,13,4,1,2,61,2,,,1,2,2,1,3,80,3,1,,,,,,,1,,,1,,,1,1,1,1,,1,1,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,315000,220000,,250000,50000,3070000,285000,0,3850000,,,,10920000,110000000,43640000,1800000,21600000
11301159205,13,4,1,1,51,1,2,4,6,1,4,1,3,93,1,,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,500000,660000,400000,900000,105000,3015000,40000,0,4150000,200000,,,21840000,,,9000000,10000000
11301159208,13,4,1,1,37,1,2,2,1,1,4,3,3,60,3,1,1,1,1,,,,1,,,1,,,1,1,1,1,,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,,300000,,1000000,275000,5325000,130000,50000000,3970000,750000,,200000,21840000,,,13000000,148000000
11301159211,13,4,1,1,33,1,2,2,1,1,3,3,3,70,1,,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,430000,350000,,750000,260000,3794000,110000,15000000,3380000,500000,200000,,16380000,,,9000000,100000000
11301159214,13,4,1,1,83,2,,,3,1,2,1,3,60,3,1,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,,130000,,150000,,1055000,30000,0,3100000,,,,10920000,,125000000,,
11301159217,13,4,1,2,65,2,,,3,2,2,1,3,75,3,1,,,,,,,1,,,1,,,1,1,,1,,,,,,,1,1,1,,,1,1,,,,,,,4,14,24,1500000,200000,,300000,,1358000,30000,0,3900000,,,,10920000,,50000000,,
11302159302,13,5,2,1,70,2,,,3,1,2,1,5,110,1,,,,,,1,,1,,,1,,,1,1,1,,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,100000,,,,1590000,50000,0,3500000,900000,,,10920000,,50000000,,
11302159305,13,5,2,1,40,1,2,1,1,1,6,1,5,100,3,1,1,1,,,,,1,1,,1,,,1,1,1,1,,,1,,,,1,1,1,1,,1,1,,,,,,,4,14,24,3100000,700000,,1500000,460000,5900000,350000,0,4510000,,80000,370000,32760000,121000000,,,
11302159308,13,5,2,1,63,1,2,1,1,1,2,1,4,90,3,1,,1,,,,,1,,,1,,,1,1,,,,,,,,,1,1,1,,,1,1,1,,,,,,4,14,24,,200000,,600000,50000,2900000,420000,0,4290000,,,,10920000,74600000,,,
11302159311,13,5,2,1,42,1,2,1,1,1,5,1,4,80,3,1,,,1,,,,1,1,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,700000,350000,,700000,330000,4095000,280000,0,4150000,450000,110000,620000,27300000,,,10000000,120000000
11302159314,13,5,2,2,31,1,2,2,3,1,3,1,5,100,3,1,,1,1,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,,,1,1,1,,,,,,4,14,24,1700000,200000,,800000,450000,8144000,550000,0,4310000,,400000,270000,,,120000000,,
11302159317,13,5,2,1,31,1,2,2,1,1,5,3,5,80,3,1,,1,,,,,1,1,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,450000,450000,,1100000,290000,5504000,260000,40000000,4800000,100000,,500000,27300000,,,8000000,100000000
11302159402,13,8,3,1,34,1,2,2,1,1,3,1,4,85,3,1,1,,,,,,1,,,1,1,1,,1,1,1,,,,,,,1,1,1,,,1,1,1,,,1,,1,4,14,24,,400000,550000,1500000,430000,4573000,300000,0,6000000,40000,,1120000,16380000,180000000,,,
11302159405,13,8,3,1,36,1,2,4,1,1,3,3,4,100,3,1,1,,,,,,1,,,1,1,1,,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,1,,1,4,14,24,,640000,,1750000,220000,2755000,,110000000,5810000,,1000000,,16380000,160000000,,,
11302159408,13,8,3,1,33,1,1,7,1,1,3,1,4,75,3,1,1,,,,,,1,,1,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,1,,1,4,14,24,,600000,630000,1700000,1990000,7875000,690000,0,5630000,,2500000,1500000,16380000,,,30000000,390000000
11302159411,13,8,3,1,38,1,2,2,1,1,3,6,4,85,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,1,,1,4,14,24,,700000,,2030000,240000,2995000,480000,0,5710000,6200000,,,21840000,240000000,,,
11302159417,13,8,3,1,80,1,2,1,2,1,2,1,4,80,3,1,,,,,,,1,,,1,,,1,1,,,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,840000,,1000000,250000,2405000,170000,0,4860000,240000,,,10920000,,57200000,,
11302159502,13,11,4,1,55,2,,,1,1,3,1,3,70,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,1500000,900000,200000,2800000,370000,6873000,580000,0,5610000,,,,21840000,,,19000000,228000000
11302159505,13,11,4,1,60,1,2,2,3,1,2,1,3,85,3,1,,,,,,,1,,,1,,1,1,1,1,,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,4180000,500000,,400000,170000,3522000,250000,0,5320000,1200000,,,10920000,,130000000,,
11302159508,13,11,4,2,75,2,,,5,2,3,1,3,80,3,1,,,,,,,1,,,1,,1,,1,1,,,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,880000,100000,,50000,200000,2222000,180000,0,5000000,,,,16380000,,30000000,,
11302159511,13,11,4,2,67,1,2,3,3,2,3,1,4,97,3,1,,,,,,,1,,,1,,,1,1,1,1,,1,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,,500000,,100000,270000,6079000,380000,0,4570000,1500000,,,16380000,,143000000,,
11302159514,13,11,4,1,34,1,2,4,1,1,4,1,4,110,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,500000,700000,,3200000,410000,6279000,460000,0,6200000,,,200000,21840000,,,22000000,288000000
11302159602,13,2,1,1,34,1,2,2,1,1,4,3,3,75,3,1,,1,,,,,1,1,,1,,,1,1,1,1,,1,,,,,1,1,1,,,1,1,1,,,,,,4,14,24,620000,250000,230000,550000,230000,2413000,110000,100000000,8150000,225000,,,21840000,150000000,,,
11302159605,13,2,1,2,67,2,,,3,2,1,1,3,60,3,1,,,,,,,1,,,1,,,1,1,1,1,,1,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,270000,100000,,80000,,1125000,80000,0,3770000,,,,5460000,,120000000,,
11302159608,13,2,1,1,40,1,2,6,1,1,3,1,3,70,3,1,1,,,,,,1,1,,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,350000,350000,250000,1000000,260000,2480000,100000,0,4690000,,,,16380000,,,15000000,180000000
11302159611,13,2,1,1,56,1,2,4,1,1,5,1,4,90,3,1,1,,,,,,1,1,1,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,7050000,520000,550000,850000,310000,5450000,305000,0,5800000,400000,1500000,500000,27300000,,,10000000,210000000
11302159614,13,2,1,1,70,2,,,3,1,4,3,3,60,3,1,,,,,,,1,1,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,186000,300000,,400000,,2525000,110000,60000000,4650000,,,,21840000,80000000,30000000,,
11302159617,13,2,1,1,25,1,2,4,1,1,2,3,3,60,3,1,,,,,,,1,1,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,770000,320000,,400000,200000,4305000,150000,0,4040000,300000,2700000,160000,10920000,130000000,,,
11302159702,13,6,2,1,57,1,2,4,3,1,2,1,4,108,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,7830000,570000,,550000,360000,2296000,,0,5535000,270000,,,10920000,,175000000,,
11302159705,13,6,2,2,48,1,2,1,5,2,3,3,4,103,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,1,,,4,14,24,440000,420000,230000,1200000,345000,7005000,250000,40000000,4920000,,1700000,500000,16380000,,5000000,30000000,360000000
11302159708,13,6,2,2,56,1,2,2,3,2,1,1,4,150,3,1,,,,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,1900000,210000,,,140000,3635000,120000,300000,12560000,,,,5460000,,70000000,,
11302159711,13,6,2,1,48,1,2,4,1,1,3,3,3,80,3,1,,,,,,,1,,,1,,,1,1,1,,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,980000,200000,,1000000,270000,11657000,1180000,50000000,3660000,1500000,3000000,,16380000,,,9000000,108000000
11302159714,13,6,2,1,60,2,,,1,1,2,1,3,70,3,1,,,,,,,1,,,1,,,1,1,1,,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,250000,,100000,275000,2570500,,0,6570000,,,,10920000,,,5000000,50000000
11302159717,13,6,2,1,45,1,2,2,1,1,4,3,3,70,3,1,1,,1,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,4320000,800000,,2000000,740000,4494000,770000,150000000,7950000,,2700000,800000,21840000,,,8000000,110000000
11302159805,13,9,3,1,45,1,2,4,1,1,5,1,4,120,3,1,1,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,1000000,,1250000,380000,1931000,560000,0,6000000,,,150000,27300000,125000000,,,
11302159808,13,9,3,1,43,1,2,6,1,1,3,6,3,50,3,1,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,1900000,1350000,,650000,300000,2592000,500000,0,7660000,100000,,,16380000,,,16000000,200000000
11302159811,13,9,3,1,37,1,2,4,1,1,4,1,4,150,3,1,1,,,,,,1,,1,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,4550000,400000,250000,1100000,120000,2932000,1540000,0,9940000,,5000000,,21840000,309000000,,,
11302159814,13,9,3,1,60,1,2,1,6,1,7,1,4,100,3,1,,,,,,,1,,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,1600000,,500000,220000,9745000,490000,0,8930000,1000000,500000,600000,38220000,36000000,,0,15000000
11302159817,13,9,3,1,32,1,2,6,1,1,4,1,4,200,3,1,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,2380000,380000,,2150000,330000,4548000,470000,0,8140000,,,,21840000,180000000,,,
11302159902,13,12,4,2,56,1,2,1,3,2,2,1,4,85,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,100000,450000,,160000,255000,3846000,300000,0,7370000,,,,10920000,,109850000,,
11302159905,13,12,4,1,53,1,2,4,1,1,3,1,4,85,3,1,1,,,,,,1,,,1,,1,1,1,1,1,1,,,,,,1,1,1,,,1,1,1,,,,,1,4,14,24,,1000000,,620000,655000,3912500,420000,0,7550000,,,50000,16380000,,,9000000,118000000
11302159908,13,12,4,1,33,1,2,4,1,1,2,3,4,85,3,1,1,,,,,,1,,,1,,1,1,1,1,1,,,,,1,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,1180000,,900000,375000,3846000,300000,40000000,7360000,,300000,,10920000,330000000,,,
11302159911,13,12,4,1,65,1,2,4,3,1,2,1,4,85,3,1,,,,,,,1,,,1,1,1,,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,650000,350000,,180000,370000,4608000,490000,0,7740000,,,,10920000,,153400000,,
11302159914,13,12,4,1,60,1,2,2,3,1,2,6,4,85,3,1,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,300000,,150000,310000,4760000,410000,0,6200000,,,,10920000,,250000000,,
11302160002,13,3,1,1,51,1,2,1,1,1,5,1,3,72,1,,,,,,,,1,1,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,620000,,450000,155000,3355000,220000,0,6250000,500000,150000,,27300000,300000000,,,
11302160005,13,3,1,1,37,1,2,4,1,1,4,3,4,75,1,,1,,1,,,,1,1,,1,,,1,1,1,1,1,,,,,,1,1,1,,1,1,1,1,,,,,1,4,14,24,480000,400000,550000,800000,270000,4827000,70000,150000000,5680000,,,,21840000,,,15000000,170000000
11302160008,13,3,1,1,38,1,2,4,1,1,4,1,4,85,1,,1,,1,,,,1,1,1,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,,600000,500000,1700000,370000,4850000,110000,0,5890000,,,,21840000,130000000,,17000000,160000000
11302160011,13,2,1,1,56,1,2,4,3,1,3,1,3,75,1,,1,,1,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,,,1,1,1,,,,,1,4,14,24,,200000,,900000,,2203000,90000,0,5890000,450000,40000,,16380000,,150000000,,
11302160014,13,3,1,1,34,1,2,4,1,1,4,1,3,70,1,,,,,,,,1,1,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,1050000,420000,,300000,370000,4365000,290000,0,5680000,,1900000,,20020000,,,18000000,160000000
11302160017,13,3,1,1,37,1,2,2,3,1,3,3,4,80,1,,1,,,,,,1,1,,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,1990000,450000,550000,600000,220000,3075000,160000,200000000,7320000,,,,16380000,,120000000,,
11302160102,13,7,2,1,31,1,2,4,1,1,2,1,5,170,3,1,1,,,,,,1,,,1,,,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,12000000,1000000,250000,1700000,490000,4500000,595000,0,9200000,,,,10920000,,,15000000,160000000
11302160105,13,7,2,1,35,1,2,6,1,1,4,3,4,75,3,1,,,,,,,1,,,1,,,1,1,1,1,,1,,,,,1,1,1,,,1,1,1,,,,,1,4,14,24,,200000,,200000,430000,4960000,100000,80000000,7310000,,1200000,795000,21840000,,,5000000,80000000
11302160108,13,7,2,1,30,1,2,6,1,1,3,4,4,75,3,1,1,,,,,,1,1,,1,,,1,1,1,1,1,,1,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,3500000,500000,,900000,370000,1910000,65000,200000000,6460000,,650000,1500000,16380000,,,20000000,250000000
11302160111,13,7,2,1,60,1,2,1,3,1,2,1,4,230,3,1,1,,,,,1,,,,1,,,1,1,1,,1,,1,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,1540000,1400000,,8200000,150000,5740000,150000,0,3500000,,,,10920000,,130000000,,
11302160114,13,7,2,1,70,1,2,1,3,1,2,1,4,100,3,1,,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,1080000,250000,,150000,270000,3960000,330000,0,2530000,,,,10920000,,190000000,,
11302160202,13,10,3,2,87,2,,,3,2,1,1,5,100,3,1,,,,,,,1,,,,,,1,1,1,,,,,,,,1,1,1,1,,1,1,,,,,,,4,14,24,,,,,,,,0,3800000,,,,5460000,,15000000,,
11302160205,13,10,3,2,66,2,,,3,2,2,1,6,120,3,1,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,2580000,450000,,1000000,380000,7275000,350000,0,4530000,,,,10920000,,220000000,,
11302160208,13,10,3,1,46,1,2,6,1,1,4,1,7,150,3,1,1,,1,,,,1,1,1,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,6590000,1150000,,1800000,640000,10376000,950000,0,5410000,,,200000,21840000,,,23000000,290000000
11302160211,13,10,3,1,50,1,2,4,1,1,4,4,5,97,3,1,1,,,,,,1,,,1,,,1,1,,,,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,470000,,1300000,620000,9690000,800000,120000000,4410000,300000,1900000,100000,27300000,,,14000000,180000000
11302160214,13,10,3,1,47,1,2,3,1,1,4,3,4,80,3,1,1,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,5200000,1200000,2900000,1400000,850000,10049000,1200000,100000000,6700000,,6450000,400000,21840000,188000000,,,
11302160217,13,10,3,1,54,1,2,4,1,1,4,1,6,110,3,1,1,,,,,,1,,1,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,3000000,1300000,,1300000,450000,11229000,900000,0,5070000,,3000000,,21840000,90000000,,21000000,260000000
11302160302,13,1,4,1,34,1,2,2,1,1,4,1,4,110,3,1,1,,,,,,1,1,,1,1,1,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,,120000,,670000,430000,5405000,363000,0,8385000,,690000,80000,21840000,120000000,,,
11302160308,13,1,4,1,60,1,2,1,3,1,3,1,4,120,3,1,1,,,,,,1,,,1,,,1,1,1,,,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,2790000,300000,,720000,360000,4278500,468000,0,8030000,,,,16380000,,179000000,,
11302160311,13,1,4,1,36,1,2,6,1,1,3,3,4,120,3,1,1,,,1,,,1,,1,1,,,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,,130000,,700000,1170000,8937500,431000,150000000,8410000,,1820000,,16380000,,,38000000,336000000
11302160314,13,1,4,1,42,1,2,4,1,1,3,3,3,40,3,1,,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,1,1,,,1,1,,,,,,,4,14,24,2342000,1000000,,250000,723000,5521000,349000,100000000,7880000,,1180000,,16380000,,,21000000,142000000
11302160317,13,1,4,1,81,1,2,1,3,1,3,1,3,100,3,1,,,,,,,1,,,1,,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,,,,,,,4,14,24,1080000,270000,,140000,370000,2653000,188000,0,7850000,,,,16380000,,48000000,,
11302160402,13,4,1,1,38,1,2,4,1,1,4,1,3,70,3,1,1,,,,,,1,1,1,1,1,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,,,,,1,4,14,24,500000,250000,,2700000,1140000,10090000,770000,0,4970000,,11370000,,20930000,240000000,390000000,,
11302160405,13,4,1,1,46,1,2,2,1,1,4,1,4,100,3,1,,,,,,,1,,1,1,1,1,,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,360000,400000,,100000,390000,2326000,380000,0,6130000,,810000,600000,21840000,180000000,106000000,,
11302160408,13,4,1,1,33,1,2,4,1,1,3,7,4,100,3,1,1,,,,,,1,,,1,1,1,,1,1,1,,,,,,,1,1,1,1,1,1,1,,,,,,1,4,14,24,2250000,500000,,500000,1305000,3585000,325000,0,4875000,,50000,,11830000,120000000,,,
11302160411,13,4,1,1,36,1,2,6,1,1,5,1,4,80,3,1,1,,,,,,1,,1,1,1,1,,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,,750000,,1600000,810000,2955000,180000,0,8030000,,230000,,22750000,31000000,5000000,20000000,260000000
11302160414,13,4,1,1,70,1,2,1,1,1,2,1,4,150,3,1,1,,,,,,1,,,,,1,,1,1,1,,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,5000000,1400000,,1800000,140000,1610000,200000,0,5330000,,,,10920000,36000000,29000000,,
11302160417,13,4,1,1,85,2,,,3,1,2,1,4,90,3,2,,,,,,,1,,,,,1,,1,1,1,,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,,50000,,,70000,285000,,0,2930000,,,,10920000,,,,
11302160502,13,5,2,1,62,1,2,1,3,1,2,2,4,98,1,,,,,,,,1,,,1,1,1,,1,1,1,1,,,1,,,1,1,1,1,1,1,1,,,,,1,1,4,14,24,2470000,180000,,800000,170000,9572000,770000,0,6000000,600000,1000000,,10920000,,320000000,,
11302160505,13,5,2,2,70,2,,,3,2,1,1,4,70,3,1,,,,1,,,1,,,,,,1,1,,,,,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,70000,,,,,630000,,0,4000000,,,,5460000,,4500000,,
11302160508,13,5,2,1,33,1,2,2,1,1,3,1,3,60,1,,1,,,,,,1,,,1,,,1,1,1,1,,1,,,,,1,1,1,,,1,1,1,,,,,1,4,14,24,574000,200000,,2750000,670000,4067000,240000,0,4330000,,500000,350000,16380000,,,17000000,208000000
11302160511,13,5,2,1,27,1,2,2,1,1,3,3,4,85,1,,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,4,14,24,500000,300000,800000,1900000,750000,4700000,350000,120000000,5180000,300000,,350000,16380000,,,10000000,120000000
11302160514,13,5,2,1,53,1,2,1,1,1,3,4,3,50,3,2,,,,,,,1,,,1,,,1,1,,,,1,,,,,1,1,1,,,1,1,,,,,,1,4,14,24,,200000,,500000,,1668000,200000,45000000,2080000,300000,,,16380000,,6000000,5000000,90000000
11302160517,13,5,2,1,66,1,2,3,1,1,5,1,4,90,3,2,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,4800000,470000,250000,1400000,470000,2990000,280000,0,2850000,,250000,100000,27300000,40000000,40000000,,
11302160602,13,8,3,1,60,2,,,1,1,4,3,4,100,3,1,,,,,,,1,,,1,,1,,1,,,,,,,,,1,1,1,,,1,1,,,,,,,4,14,24,,50000,,100000,100000,1190000,175000,30000000,2700000,,,,27300000,,,3000000,40000000
11302160608,13,8,3,1,27,1,2,1,1,1,3,1,3,60,3,1,,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,,1,1,1,1,,,,,,4,14,24,,300000,,300000,320000,4380000,,0,5360000,,,,12740000,,,10000000,90000000
11302160611,13,8,3,1,30,1,2,2,1,1,3,6,3,40,3,1,,,,,,,1,,,1,,,1,1,1,1,1,,1,,,,1,1,1,,,1,1,,,,,,1,4,14,24,,100000,,50000,210000,2442000,260000,0,4100000,1000000,,,16380000,,,10000000,120000000
11302160614,13,8,3,1,36,1,2,4,1,1,4,6,3,70,3,1,1,,1,,,,1,,1,1,1,,1,1,1,1,1,1,1,,,,1,1,1,1,,1,1,,,,,,,4,14,24,,270000,,1550000,130000,2210000,,0,4670000,,,200000,21840000,,,15000000,105000000
11302160617,13,8,3,1,56,1,2,9,1,1,7,3,4,160,3,1,,,,,,,1,,,1,1,1,,1,1,1,1,,,,,,1,1,1,1,,1,1,1,,,,,,4,14,24,,700000,,200000,970000,9335000,530000,70000000,5920000,4800000,350000,,5460000,,,64000000,692000000
11302160702,13,11,4,1,50,1,2,1,3,1,4,1,4,97,3,1,,,,,,,1,,,1,,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,2000000,280000,,1200000,390000,5029000,350000,0,5510000,,,,27300000,,169000000,,
11302160705,13,11,4,1,60,2,,,1,1,4,1,3,130,3,1,,,,,,,1,,,1,,1,,1,,,,,,,,,1,1,1,1,,1,1,1,,,,,1,4,14,24,500000,700000,,1050000,470000,6112000,828000,0,2840000,3300000,50000,400000,21840000,,,10000000,70000000
11302160708,13,11,4,1,38,1,2,2,1,1,4,3,4,80,3,1,,1,,,,,1,,,1,,,,1,,,,,,,,,1,1,1,,,1,1,1,,,,,1,4,14,24,,50000,,260000,220000,1836000,139000,60000000,5281000,,,,21840000,4000000,,,
11302160711,13,11,4,1,71,2,,,3,1,3,1,4,100,3,1,,,,,,,1,,,1,,1,,1,1,,1,1,,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,,160000,,,,2024000,70000,0,4880000,,,,16380000,,39000000,,
11302160717,13,11,4,1,27,1,2,4,2,1,4,3,3,90,3,1,,1,1,,,,1,,,1,,1,,1,1,1,,,1,,,,1,1,1,1,,1,1,,,,,,1,4,14,24,,200000,350000,330000,270000,4177000,,20000000,7300000,960000,,,21840000,,,,
11302160802,13,2,1,1,38,1,2,4,1,1,3,3,3,70,1,,1,,,,,,1,1,1,1,,,1,1,1,1,,,,,1,,1,1,1,,1,1,1,1,,,,,,4,14,24,1600000,350000,,600000,360000,2655000,115000,90000000,7800000,,900000,,16380000,,,20000000,240000000
11302160805,13,2,1,1,53,1,2,1,1,1,3,1,3,80,3,1,,,,,,,1,1,,1,,,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,,4,14,24,400000,320000,,200000,160000,2359000,100000,0,5250000,250000,2000000,,16380000,150000000,,,
